===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,SmaCross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
495,,495,2021-12-16 00:00:00,179.27999877929688,181.13999938964844,170.75,172.25999450683594,150185800.0,,SmaCross,495,738140.0,Broker,495,10000.0,10000.0,BuySell,495,,,Trades - Net Profit/Loss,495,,
496,,496,2021-12-17 00:00:00,169.92999267578125,173.47000122070312,169.69000244140625,171.13999938964844,195432700.0,,SmaCross,496,738141.0,Broker,496,10000.0,10000.0,BuySell,496,,,Trades - Net Profit/Loss,496,,
497,,497,2021-12-20 00:00:00,168.27999877929688,170.5800018310547,167.4600067138672,169.75,107499100.0,,SmaCross,497,738144.0,Broker,497,10000.0,10000.0,BuySell,497,,,Trades - Net Profit/Loss,497,,
498,,498,2021-12-21 00:00:00,171.55999755859375,173.1999969482422,169.1199951171875,172.99000549316406,91185900.0,,SmaCross,498,738145.0,Broker,498,10000.0,10000.0,BuySell,498,,,Trades - Net Profit/Loss,498,,
499,,499,2021-12-22 00:00:00,173.0399932861328,175.86000061035156,172.14999389648438,175.63999938964844,92135300.0,,SmaCross,499,738146.0,Broker,499,10000.0,10000.0,BuySell,499,,,Trades - Net Profit/Loss,499,,
500,,500,2021-12-23 00:00:00,175.85000610351562,176.85000610351562,175.27000427246094,176.27999877929688,68356600.0,,SmaCross,500,738147.0,Broker,500,10000.0,10000.0,BuySell,500,,,Trades - Net Profit/Loss,500,,
501,,501,2021-12-27 00:00:00,177.08999633789062,180.4199981689453,177.07000732421875,180.3300018310547,74919600.0,,SmaCross,501,738151.0,Broker,501,10000.0,10000.0,BuySell,501,,,Trades - Net Profit/Loss,501,,
502,,502,2021-12-28 00:00:00,180.16000366210938,181.3300018310547,178.52999877929688,179.2899932861328,79144300.0,,SmaCross,502,738152.0,Broker,502,10000.0,10000.0,BuySell,502,,,Trades - Net Profit/Loss,502,,
503,,503,2021-12-29 00:00:00,179.3300018310547,180.6300048828125,178.13999938964844,179.3800048828125,62348900.0,,SmaCross,503,738153.0,Broker,503,10000.0,10000.0,BuySell,503,,,Trades - Net Profit/Loss,503,,
504,,504,2021-12-30 00:00:00,179.47000122070312,180.57000732421875,178.08999633789062,178.1999969482422,59773000.0,,SmaCross,504,738154.0,Broker,504,10000.0,10000.0,BuySell,504,,,Trades - Net Profit/Loss,504,,
505,,505,2021-12-31 00:00:00,178.08999633789062,179.22999572753906,177.25999450683594,177.57000732421875,64062300.0,,SmaCross,505,738155.0,Broker,505,10000.0,10000.0,BuySell,505,,,Trades - Net Profit/Loss,505,,
506,,506,2022-01-03 00:00:00,177.8300018310547,182.8800048828125,177.7100067138672,182.00999450683594,104487900.0,,SmaCross,506,738158.0,Broker,506,10000.0,10000.0,BuySell,506,,,Trades - Net Profit/Loss,506,,
507,,507,2022-01-04 00:00:00,182.6300048828125,182.94000244140625,179.1199951171875,179.6999969482422,99310400.0,,SmaCross,507,738159.0,Broker,507,10000.0,10000.0,BuySell,507,,,Trades - Net Profit/Loss,507,,
508,,508,2022-01-05 00:00:00,179.61000061035156,180.1699981689453,174.63999938964844,174.9199981689453,94537600.0,,SmaCross,508,738160.0,Broker,508,10000.0,10000.0,BuySell,508,,,Trades - Net Profit/Loss,508,,
509,,509,2022-01-06 00:00:00,172.6999969482422,175.3000030517578,171.63999938964844,172.0,96904000.0,,SmaCross,509,738161.0,Broker,509,10000.0,10000.0,BuySell,509,,,Trades - Net Profit/Loss,509,,
510,,510,2022-01-07 00:00:00,172.88999938964844,174.13999938964844,171.02999877929688,172.1699981689453,86709100.0,,SmaCross,510,738162.0,Broker,510,10000.0,10000.0,BuySell,510,,,Trades - Net Profit/Loss,510,,
511,,511,2022-01-10 00:00:00,169.0800018310547,172.5,168.1699981689453,172.19000244140625,106765600.0,,SmaCross,511,738165.0,Broker,511,10000.0,10000.0,BuySell,511,,,Trades - Net Profit/Loss,511,,
512,,512,2022-01-11 00:00:00,172.32000732421875,175.17999267578125,170.82000732421875,175.0800018310547,76138300.0,,SmaCross,512,738166.0,Broker,512,10000.0,10000.0,BuySell,512,,,Trades - Net Profit/Loss,512,,
513,,513,2022-01-12 00:00:00,176.1199951171875,177.17999267578125,174.82000732421875,175.52999877929688,74805200.0,,SmaCross,513,738167.0,Broker,513,10000.0,10000.0,BuySell,513,,,Trades - Net Profit/Loss,513,,
514,,514,2022-01-13 00:00:00,175.77999877929688,176.6199951171875,171.7899932861328,172.19000244140625,84505800.0,,SmaCross,514,738168.0,Broker,514,10000.0,10000.0,BuySell,514,,,Trades - Net Profit/Loss,514,,
515,,515,2022-01-14 00:00:00,171.33999633789062,173.77999877929688,171.08999633789062,173.07000732421875,80440800.0,,SmaCross,515,738169.0,Broker,515,10000.0,10000.0,BuySell,515,,,Trades - Net Profit/Loss,515,,
516,,516,2022-01-18 00:00:00,171.50999450683594,172.5399932861328,169.41000366210938,169.8000030517578,90956700.0,,SmaCross,516,738173.0,Broker,516,10000.0,10000.0,BuySell,516,,,Trades - Net Profit/Loss,516,,
517,,517,2022-01-19 00:00:00,170.0,171.0800018310547,165.94000244140625,166.22999572753906,94815000.0,,SmaCross,517,738174.0,Broker,517,10000.0,10000.0,BuySell,517,,,Trades - Net Profit/Loss,517,,
518,,518,2022-01-20 00:00:00,166.97999572753906,169.67999267578125,164.17999267578125,164.50999450683594,91420500.0,,SmaCross,518,738175.0,Broker,518,10000.0,10000.0,BuySell,518,,,Trades - Net Profit/Loss,518,,
519,,519,2022-01-21 00:00:00,164.4199981689453,166.3300018310547,162.3000030517578,162.41000366210938,122848900.0,,SmaCross,519,738176.0,Broker,519,10000.0,10000.0,BuySell,519,,,Trades - Net Profit/Loss,519,,
520,,520,2022-01-24 00:00:00,160.02000427246094,162.3000030517578,154.6999969482422,161.6199951171875,162294600.0,,SmaCross,520,738179.0,Broker,520,10000.0,10000.0,BuySell,520,,,Trades - Net Profit/Loss,520,,
521,,521,2022-01-25 00:00:00,158.97999572753906,162.75999450683594,157.02000427246094,159.77999877929688,115798400.0,,SmaCross,521,738180.0,Broker,521,10000.0,10000.0,BuySell,521,,,Trades - Net Profit/Loss,521,,
522,,522,2022-01-26 00:00:00,163.5,164.38999938964844,157.82000732421875,159.69000244140625,108275300.0,,SmaCross,522,738181.0,Broker,522,10000.0,10000.0,BuySell,522,,,Trades - Net Profit/Loss,522,,
523,,523,2022-01-27 00:00:00,162.4499969482422,163.83999633789062,158.27999877929688,159.22000122070312,121954600.0,,SmaCross,523,738182.0,Broker,523,10000.0,10000.0,BuySell,523,,,Trades - Net Profit/Loss,523,,
524,,524,2022-01-28 00:00:00,165.7100067138672,170.35000610351562,162.8000030517578,170.3300018310547,179935700.0,,SmaCross,524,738183.0,Broker,524,10000.0,10000.0,BuySell,524,,,Trades - Net Profit/Loss,524,,
525,,525,2022-01-31 00:00:00,170.16000366210938,175.0,169.50999450683594,174.77999877929688,115541600.0,,SmaCross,525,738186.0,Broker,525,10000.0,10000.0,BuySell,525,,,Trades - Net Profit/Loss,525,,
526,,526,2022-02-01 00:00:00,174.00999450683594,174.83999633789062,172.30999755859375,174.61000061035156,86213900.0,,SmaCross,526,738187.0,Broker,526,10000.0,10000.0,BuySell,526,,,Trades - Net Profit/Loss,526,,
527,,527,2022-02-02 00:00:00,174.75,175.8800048828125,173.3300018310547,175.83999633789062,84914300.0,,SmaCross,527,738188.0,Broker,527,10000.0,10000.0,BuySell,527,,,Trades - Net Profit/Loss,527,,
528,,528,2022-02-03 00:00:00,174.47999572753906,176.24000549316406,172.1199951171875,172.89999389648438,89418100.0,,SmaCross,528,738189.0,Broker,528,10000.0,10000.0,BuySell,528,,,Trades - Net Profit/Loss,528,,
529,,529,2022-02-04 00:00:00,171.67999267578125,174.10000610351562,170.67999267578125,172.38999938964844,82465400.0,,SmaCross,529,738190.0,Broker,529,10000.0,10000.0,BuySell,529,,,Trades - Net Profit/Loss,529,,
530,,530,2022-02-07 00:00:00,172.86000061035156,173.9499969482422,170.9499969482422,171.66000366210938,77251200.0,,SmaCross,530,738193.0,Broker,530,10000.0,10000.0,BuySell,530,,,Trades - Net Profit/Loss,530,,
531,,531,2022-02-08 00:00:00,171.72999572753906,175.35000610351562,171.42999267578125,174.8300018310547,74829200.0,,SmaCross,531,738194.0,Broker,531,10000.0,10000.0,BuySell,531,,,Trades - Net Profit/Loss,531,,
532,,532,2022-02-09 00:00:00,176.0500030517578,176.64999389648438,174.89999389648438,176.27999877929688,71285000.0,,SmaCross,532,738195.0,Broker,532,10000.0,10000.0,BuySell,532,,,Trades - Net Profit/Loss,532,,
533,,533,2022-02-10 00:00:00,174.13999938964844,175.47999572753906,171.5500030517578,172.1199951171875,90865900.0,,SmaCross,533,738196.0,Broker,533,10000.0,10000.0,BuySell,533,,,Trades - Net Profit/Loss,533,,
534,,534,2022-02-11 00:00:00,172.3300018310547,173.0800018310547,168.0399932861328,168.63999938964844,98670700.0,,SmaCross,534,738197.0,Broker,534,10000.0,10000.0,BuySell,534,,,Trades - Net Profit/Loss,534,,
535,,535,2022-02-14 00:00:00,167.3699951171875,169.5800018310547,166.55999755859375,168.8800048828125,86185500.0,,SmaCross,535,738200.0,Broker,535,10000.0,10000.0,BuySell,535,,,Trades - Net Profit/Loss,535,,
536,,536,2022-02-15 00:00:00,170.97000122070312,172.9499969482422,170.25,172.7899932861328,62527400.0,,SmaCross,536,738201.0,Broker,536,10000.0,10000.0,BuySell,536,,,Trades - Net Profit/Loss,536,,
537,,537,2022-02-16 00:00:00,171.85000610351562,173.33999633789062,170.0500030517578,172.5500030517578,61177400.0,,SmaCross,537,738202.0,Broker,537,10000.0,10000.0,BuySell,537,,,Trades - Net Profit/Loss,537,,
538,,538,2022-02-17 00:00:00,171.02999877929688,171.91000366210938,168.47000122070312,168.8800048828125,69589300.0,,SmaCross,538,738203.0,Broker,538,10000.0,10000.0,BuySell,538,,,Trades - Net Profit/Loss,538,,
539,,539,2022-02-18 00:00:00,169.82000732421875,170.5399932861328,166.19000244140625,167.3000030517578,82772700.0,,SmaCross,539,738204.0,Broker,539,10000.0,10000.0,BuySell,539,,,Trades - Net Profit/Loss,539,,
540,,540,2022-02-22 00:00:00,164.97999572753906,166.69000244140625,162.14999389648438,164.32000732421875,91162800.0,,SmaCross,540,738208.0,Broker,540,10000.0,10000.0,BuySell,540,,,Trades - Net Profit/Loss,540,,
541,,541,2022-02-23 00:00:00,165.5399932861328,166.14999389648438,159.75,160.07000732421875,90009200.0,,SmaCross,541,738209.0,Broker,541,10000.0,10000.0,BuySell,541,,,Trades - Net Profit/Loss,541,,
542,,542,2022-02-24 00:00:00,152.5800018310547,162.85000610351562,152.0,162.74000549316406,141147500.0,,SmaCross,542,738210.0,Broker,542,10000.0,10000.0,BuySell,542,,,Trades - Net Profit/Loss,542,,
543,,543,2022-02-25 00:00:00,163.83999633789062,165.1199951171875,160.8699951171875,164.85000610351562,91974200.0,,SmaCross,543,738211.0,Broker,543,10000.0,10000.0,BuySell,543,,,Trades - Net Profit/Loss,543,,
544,,544,2022-02-28 00:00:00,163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,95056600.0,,SmaCross,544,738214.0,Broker,544,10000.0,10000.0,BuySell,544,,,Trades - Net Profit/Loss,544,,
545,,545,2022-03-01 00:00:00,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,,SmaCross,545,738215.0,Broker,545,10000.0,10000.0,BuySell,545,,,Trades - Net Profit/Loss,545,,
546,,546,2022-03-02 00:00:00,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,,SmaCross,546,738216.0,Broker,546,10000.0,10000.0,BuySell,546,,,Trades - Net Profit/Loss,546,,
547,,547,2022-03-03 00:00:00,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,76678400.0,,SmaCross,547,738217.0,Broker,547,10000.0,10000.0,BuySell,547,,,Trades - Net Profit/Loss,547,,
548,,548,2022-03-04 00:00:00,164.49000549316406,165.5500030517578,162.10000610351562,163.1699981689453,83737200.0,,SmaCross,548,738218.0,Broker,548,10000.0,10000.0,BuySell,548,,,Trades - Net Profit/Loss,548,,
549,,549,2022-03-07 00:00:00,163.36000061035156,165.02000427246094,159.0399932861328,159.3000030517578,96418800.0,,SmaCross,549,738221.0,Broker,549,10000.0,10000.0,BuySell,549,,,Trades - Net Profit/Loss,549,,
550,,550,2022-03-08 00:00:00,158.82000732421875,162.8800048828125,155.8000030517578,157.44000244140625,131148300.0,,SmaCross,550,738222.0,Broker,550,10000.0,10000.0,BuySell,550,,,Trades - Net Profit/Loss,550,,
551,,551,2022-03-09 00:00:00,161.47999572753906,163.41000366210938,159.41000366210938,162.9499969482422,91454900.0,,SmaCross,551,738223.0,Broker,551,10000.0,10000.0,BuySell,551,,,Trades - Net Profit/Loss,551,,
552,,552,2022-03-10 00:00:00,160.1999969482422,160.38999938964844,155.97999572753906,158.52000427246094,105342000.0,,SmaCross,552,738224.0,Broker,552,10000.0,10000.0,BuySell,552,,,Trades - Net Profit/Loss,552,,
553,,553,2022-03-11 00:00:00,158.92999267578125,159.27999877929688,154.5,154.72999572753906,96970100.0,,SmaCross,553,738225.0,Broker,553,10000.0,10000.0,BuySell,553,,,Trades - Net Profit/Loss,553,,
554,,554,2022-03-14 00:00:00,151.4499969482422,154.1199951171875,150.10000610351562,150.6199951171875,108732100.0,,SmaCross,554,738228.0,Broker,554,10000.0,10000.0,BuySell,554,,,Trades - Net Profit/Loss,554,,
555,,555,2022-03-15 00:00:00,150.89999389648438,155.57000732421875,150.3800048828125,155.08999633789062,92964300.0,,SmaCross,555,738229.0,Broker,555,10000.0,10000.0,BuySell,555,,,Trades - Net Profit/Loss,555,,
556,,556,2022-03-16 00:00:00,157.0500030517578,160.0,154.4600067138672,159.58999633789062,102300200.0,,SmaCross,556,738230.0,Broker,556,10000.0,10000.0,BuySell,556,,,Trades - Net Profit/Loss,556,,
557,,557,2022-03-17 00:00:00,158.61000061035156,161.0,157.6300048828125,160.6199951171875,75615400.0,,SmaCross,557,738231.0,Broker,557,10000.0,10000.0,BuySell,557,,,Trades - Net Profit/Loss,557,,
558,,558,2022-03-18 00:00:00,160.50999450683594,164.47999572753906,159.75999450683594,163.97999572753906,123511700.0,,SmaCross,558,738232.0,Broker,558,10000.0,10000.0,BuySell,558,,,Trades - Net Profit/Loss,558,,
559,,559,2022-03-21 00:00:00,163.50999450683594,166.35000610351562,163.00999450683594,165.3800048828125,95811400.0,,SmaCross,559,738235.0,Broker,559,10000.0,10000.0,BuySell,559,,,Trades - Net Profit/Loss,559,,
560,,560,2022-03-22 00:00:00,165.50999450683594,169.4199981689453,164.91000366210938,168.82000732421875,81532000.0,,SmaCross,560,738236.0,Broker,560,10000.0,10000.0,BuySell,560,,,Trades - Net Profit/Loss,560,,
561,,561,2022-03-23 00:00:00,167.99000549316406,172.63999938964844,167.64999389648438,170.2100067138672,98062700.0,,SmaCross,561,738237.0,Broker,561,10000.0,10000.0,BuySell,561,,,Trades - Net Profit/Loss,561,,
562,,562,2022-03-24 00:00:00,171.05999755859375,174.13999938964844,170.2100067138672,174.07000732421875,90131400.0,,SmaCross,562,738238.0,Broker,562,10000.0,10000.0,BuySell,562,,,Trades - Net Profit/Loss,562,,
563,,563,2022-03-25 00:00:00,173.8800048828125,175.27999877929688,172.75,174.72000122070312,80546200.0,,SmaCross,563,738239.0,Broker,563,10000.0,10000.0,BuySell,563,,,Trades - Net Profit/Loss,563,,
564,,564,2022-03-28 00:00:00,172.1699981689453,175.72999572753906,172.0,175.60000610351562,90371900.0,,SmaCross,564,738242.0,Broker,564,10000.0,10000.0,BuySell,564,,,Trades - Net Profit/Loss,564,,
565,,565,2022-03-29 00:00:00,176.69000244140625,179.00999450683594,176.33999633789062,178.9600067138672,100589400.0,,SmaCross,565,738243.0,Broker,565,10000.0,10000.0,BuySell,565,,,Trades - Net Profit/Loss,565,,
566,,566,2022-03-30 00:00:00,178.5500030517578,179.61000061035156,176.6999969482422,177.77000427246094,92633200.0,,SmaCross,566,738244.0,Broker,566,10000.0,10000.0,BuySell,566,,,Trades - Net Profit/Loss,566,,
567,,567,2022-03-31 00:00:00,177.83999633789062,178.02999877929688,174.39999389648438,174.61000061035156,103049300.0,,SmaCross,567,738245.0,Broker,567,10000.0,10000.0,BuySell,567,,,Trades - Net Profit/Loss,567,,
568,,568,2022-04-01 00:00:00,174.02999877929688,174.8800048828125,171.94000244140625,174.30999755859375,78751300.0,,SmaCross,568,738246.0,Broker,568,10000.0,10000.0,BuySell,568,,,Trades - Net Profit/Loss,568,,
569,,569,2022-04-04 00:00:00,174.57000732421875,178.49000549316406,174.44000244140625,178.44000244140625,76468400.0,,SmaCross,569,738249.0,Broker,569,10000.0,10000.0,BuySell,569,,,Trades - Net Profit/Loss,569,,
570,,570,2022-04-05 00:00:00,177.5,178.3000030517578,174.4199981689453,175.05999755859375,73401800.0,,SmaCross,570,738250.0,Broker,570,10000.0,10000.0,BuySell,570,,,Trades - Net Profit/Loss,570,,
571,,571,2022-04-06 00:00:00,172.36000061035156,173.6300048828125,170.1300048828125,171.8300018310547,89058800.0,,SmaCross,571,738251.0,Broker,571,10000.0,10000.0,BuySell,571,,,Trades - Net Profit/Loss,571,,
572,,572,2022-04-07 00:00:00,171.16000366210938,173.36000061035156,169.85000610351562,172.13999938964844,77594700.0,,SmaCross,572,738252.0,Broker,572,10000.0,10000.0,BuySell,572,,,Trades - Net Profit/Loss,572,,
573,,573,2022-04-08 00:00:00,171.77999877929688,171.77999877929688,169.1999969482422,170.08999633789062,76575500.0,,SmaCross,573,738253.0,Broker,573,10000.0,10000.0,BuySell,573,,,Trades - Net Profit/Loss,573,,
574,,574,2022-04-11 00:00:00,168.7100067138672,169.02999877929688,165.5,165.75,72246700.0,,SmaCross,574,738256.0,Broker,574,10000.0,10000.0,BuySell,574,,,Trades - Net Profit/Loss,574,,
575,,575,2022-04-12 00:00:00,168.02000427246094,169.8699951171875,166.63999938964844,167.66000366210938,79265200.0,,SmaCross,575,738257.0,Broker,575,10000.0,10000.0,BuySell,575,,,Trades - Net Profit/Loss,575,,
576,,576,2022-04-13 00:00:00,167.38999938964844,171.0399932861328,166.77000427246094,170.39999389648438,70618900.0,,SmaCross,576,738258.0,Broker,576,10000.0,10000.0,BuySell,576,,,Trades - Net Profit/Loss,576,,
577,,577,2022-04-14 00:00:00,170.6199951171875,171.27000427246094,165.0399932861328,165.2899932861328,75329400.0,,SmaCross,577,738259.0,Broker,577,10000.0,10000.0,BuySell,577,,,Trades - Net Profit/Loss,577,,
578,,578,2022-04-18 00:00:00,163.9199981689453,166.60000610351562,163.57000732421875,165.07000732421875,69023900.0,,SmaCross,578,738263.0,Broker,578,10000.0,10000.0,BuySell,578,,,Trades - Net Profit/Loss,578,,
579,,579,2022-04-19 00:00:00,165.02000427246094,167.82000732421875,163.91000366210938,167.39999389648438,67723800.0,,SmaCross,579,738264.0,Broker,579,10000.0,10000.0,BuySell,579,,,Trades - Net Profit/Loss,579,,
580,,580,2022-04-20 00:00:00,168.75999450683594,168.8800048828125,166.10000610351562,167.22999572753906,67929800.0,,SmaCross,580,738265.0,Broker,580,10000.0,10000.0,BuySell,580,,,Trades - Net Profit/Loss,580,,
581,,581,2022-04-21 00:00:00,168.91000366210938,171.52999877929688,165.91000366210938,166.4199981689453,87227800.0,,SmaCross,581,738266.0,Broker,581,10000.0,10000.0,BuySell,581,,,Trades - Net Profit/Loss,581,,
582,,582,2022-04-22 00:00:00,166.4600067138672,167.8699951171875,161.5,161.7899932861328,84882400.0,,SmaCross,582,738267.0,Broker,582,10000.0,10000.0,BuySell,582,,,Trades - Net Profit/Loss,582,,
583,,583,2022-04-25 00:00:00,161.1199951171875,163.1699981689453,158.4600067138672,162.8800048828125,96046400.0,,SmaCross,583,738270.0,Broker,583,10000.0,10000.0,BuySell,583,,,Trades - Net Profit/Loss,583,,
584,,584,2022-04-26 00:00:00,162.25,162.33999633789062,156.72000122070312,156.8000030517578,95623200.0,,SmaCross,584,738271.0,Broker,584,10000.0,10000.0,BuySell,584,,,Trades - Net Profit/Loss,584,,
585,,585,2022-04-27 00:00:00,155.91000366210938,159.7899932861328,155.3800048828125,156.57000732421875,88063200.0,,SmaCross,585,738272.0,Broker,585,10000.0,10000.0,BuySell,585,,,Trades - Net Profit/Loss,585,,
586,,586,2022-04-28 00:00:00,159.25,164.52000427246094,158.92999267578125,163.63999938964844,130216800.0,,SmaCross,586,738273.0,Broker,586,10000.0,10000.0,BuySell,586,,,Trades - Net Profit/Loss,586,,
587,,587,2022-04-29 00:00:00,161.83999633789062,166.1999969482422,157.25,157.64999389648438,131747600.0,,SmaCross,587,738274.0,Broker,587,10000.0,10000.0,BuySell,587,,,Trades - Net Profit/Loss,587,,
588,,588,2022-05-02 00:00:00,156.7100067138672,158.22999572753906,153.27000427246094,157.9600067138672,123055300.0,,SmaCross,588,738277.0,Broker,588,10000.0,10000.0,BuySell,588,,,Trades - Net Profit/Loss,588,,
589,,589,2022-05-03 00:00:00,158.14999389648438,160.7100067138672,156.32000732421875,159.47999572753906,88966500.0,,SmaCross,589,738278.0,Broker,589,10000.0,10000.0,BuySell,589,,,Trades - Net Profit/Loss,589,,
590,,590,2022-05-04 00:00:00,159.6699981689453,166.47999572753906,159.25999450683594,166.02000427246094,108256500.0,,SmaCross,590,738279.0,Broker,590,10000.0,10000.0,BuySell,590,,,Trades - Net Profit/Loss,590,,
591,,591,2022-05-05 00:00:00,163.85000610351562,164.0800018310547,154.9499969482422,156.77000427246094,130525300.0,,SmaCross,591,738280.0,Broker,591,10000.0,10000.0,BuySell,591,,,Trades - Net Profit/Loss,591,,
592,,592,2022-05-06 00:00:00,156.00999450683594,159.44000244140625,154.17999267578125,157.27999877929688,116124600.0,,SmaCross,592,738281.0,Broker,592,10000.0,10000.0,BuySell,592,,,Trades - Net Profit/Loss,592,,
593,,593,2022-05-09 00:00:00,154.92999267578125,155.8300018310547,151.49000549316406,152.05999755859375,131577900.0,,SmaCross,593,738284.0,Broker,593,10000.0,10000.0,BuySell,593,,,Trades - Net Profit/Loss,593,,
594,,594,2022-05-10 00:00:00,155.52000427246094,156.74000549316406,152.92999267578125,154.50999450683594,115366700.0,,SmaCross,594,738285.0,Broker,594,10000.0,10000.0,BuySell,594,,,Trades - Net Profit/Loss,594,,
595,,595,2022-05-11 00:00:00,153.5,155.4499969482422,145.80999755859375,146.5,142689800.0,,SmaCross,595,738286.0,Broker,595,10000.0,10000.0,BuySell,595,,,Trades - Net Profit/Loss,595,,
596,,596,2022-05-12 00:00:00,142.77000427246094,146.1999969482422,138.8000030517578,142.55999755859375,182602000.0,,SmaCross,596,738287.0,Broker,596,10000.0,10000.0,BuySell,596,,,Trades - Net Profit/Loss,596,,
597,,597,2022-05-13 00:00:00,144.58999633789062,148.10000610351562,143.11000061035156,147.11000061035156,113990900.0,,SmaCross,597,738288.0,Broker,597,10000.0,10000.0,BuySell,597,,,Trades - Net Profit/Loss,597,,
598,,598,2022-05-16 00:00:00,145.5500030517578,147.52000427246094,144.17999267578125,145.5399932861328,86643800.0,,SmaCross,598,738291.0,Broker,598,10000.0,10000.0,BuySell,598,,,Trades - Net Profit/Loss,598,,
599,,599,2022-05-17 00:00:00,148.86000061035156,149.77000427246094,146.67999267578125,149.24000549316406,78336300.0,,SmaCross,599,738292.0,Broker,599,10000.0,10000.0,BuySell,599,,,Trades - Net Profit/Loss,599,,
600,,600,2022-05-18 00:00:00,146.85000610351562,147.36000061035156,139.89999389648438,140.82000732421875,109742900.0,,SmaCross,600,738293.0,Broker,600,10000.0,10000.0,BuySell,600,,,Trades - Net Profit/Loss,600,,
601,,601,2022-05-19 00:00:00,139.8800048828125,141.66000366210938,136.60000610351562,137.35000610351562,136095600.0,,SmaCross,601,738294.0,Broker,601,10000.0,10000.0,BuySell,601,,,Trades - Net Profit/Loss,601,,
602,,602,2022-05-20 00:00:00,139.08999633789062,140.6999969482422,132.61000061035156,137.58999633789062,137426100.0,,SmaCross,602,738295.0,Broker,602,10000.0,10000.0,BuySell,602,,,Trades - Net Profit/Loss,602,,
603,,603,2022-05-23 00:00:00,137.7899932861328,143.25999450683594,137.64999389648438,143.11000061035156,117726300.0,,SmaCross,603,738298.0,Broker,603,10000.0,10000.0,BuySell,603,,,Trades - Net Profit/Loss,603,,
604,,604,2022-05-24 00:00:00,140.80999755859375,141.97000122070312,137.3300018310547,140.36000061035156,104132700.0,,SmaCross,604,738299.0,Broker,604,10000.0,10000.0,BuySell,604,,,Trades - Net Profit/Loss,604,,
605,,605,2022-05-25 00:00:00,138.42999267578125,141.7899932861328,138.33999633789062,140.52000427246094,92482700.0,,SmaCross,605,738300.0,Broker,605,10000.0,10000.0,BuySell,605,,,Trades - Net Profit/Loss,605,,
606,,606,2022-05-26 00:00:00,137.38999938964844,144.33999633789062,137.13999938964844,143.77999877929688,90601500.0,,SmaCross,606,738301.0,Broker,606,10000.0,10000.0,BuySell,606,,,Trades - Net Profit/Loss,606,,
607,,607,2022-05-27 00:00:00,145.38999938964844,149.67999267578125,145.25999450683594,149.63999938964844,90978500.0,,SmaCross,607,738302.0,Broker,607,10000.0,10000.0,BuySell,607,,,Trades - Net Profit/Loss,607,,
608,,608,2022-05-31 00:00:00,149.07000732421875,150.66000366210938,146.83999633789062,148.83999633789062,103718400.0,,SmaCross,608,738306.0,Broker,608,10000.0,10000.0,BuySell,608,,,Trades - Net Profit/Loss,608,,
609,,609,2022-06-01 00:00:00,149.89999389648438,151.74000549316406,147.67999267578125,148.7100067138672,74286600.0,,SmaCross,609,738307.0,Broker,609,10000.0,10000.0,BuySell,609,,,Trades - Net Profit/Loss,609,,
610,,610,2022-06-02 00:00:00,147.8300018310547,151.27000427246094,146.86000061035156,151.2100067138672,72348100.0,,SmaCross,610,738308.0,Broker,610,10000.0,10000.0,BuySell,610,,,Trades - Net Profit/Loss,610,,
611,,611,2022-06-03 00:00:00,146.89999389648438,147.97000122070312,144.4600067138672,145.3800048828125,88570300.0,,SmaCross,611,738309.0,Broker,611,10000.0,10000.0,BuySell,611,,,Trades - Net Profit/Loss,611,,
612,,612,2022-06-06 00:00:00,147.02999877929688,148.57000732421875,144.89999389648438,146.13999938964844,71598400.0,,SmaCross,612,738312.0,Broker,612,10000.0,10000.0,BuySell,612,,,Trades - Net Profit/Loss,612,,
613,,613,2022-06-07 00:00:00,144.35000610351562,149.0,144.10000610351562,148.7100067138672,67808200.0,,SmaCross,613,738313.0,Broker,613,10000.0,10000.0,BuySell,613,,,Trades - Net Profit/Loss,613,,
614,,614,2022-06-08 00:00:00,148.5800018310547,149.8699951171875,147.4600067138672,147.9600067138672,53950200.0,,SmaCross,614,738314.0,Broker,614,10000.0,10000.0,BuySell,614,,,Trades - Net Profit/Loss,614,,
615,,615,2022-06-09 00:00:00,147.0800018310547,147.9499969482422,142.52999877929688,142.63999938964844,69473000.0,,SmaCross,615,738315.0,Broker,615,10000.0,10000.0,BuySell,615,,,Trades - Net Profit/Loss,615,,
616,,616,2022-06-10 00:00:00,140.27999877929688,140.75999450683594,137.05999755859375,137.1300048828125,91437900.0,,SmaCross,616,738316.0,Broker,616,10000.0,10000.0,BuySell,616,,,Trades - Net Profit/Loss,616,,
617,,617,2022-06-13 00:00:00,132.8699951171875,135.1999969482422,131.44000244140625,131.8800048828125,122207100.0,,SmaCross,617,738319.0,Broker,617,10000.0,10000.0,BuySell,617,,,Trades - Net Profit/Loss,617,,
